Desmodium barbatum,NOME_ACEITO,
Desmodium incanum,NOME_ACEITO,
Desmodium tortuosum,NOME_ACEITO,
Dioclea grandiflora,NOME_ACEITO,
Dioclea guianensis,NOME_ACEITO,
Discolobium leptophyllum,NOME_ACEITO,
Discolobium pulchellum,NOME_ACEITO,
Eriosema simplicifolium,NOME_ACEITO,
Erythrina crista-galli,NOME_ACEITO,
Indigofera hirsuta,NOME_ACEITO,
Indigofera lespedezioides,NOME_ACEITO,
Indigofera sabulicola,NOME_ACEITO,
Inga affinis,SINONIMO,Inga affinis
Inga marginata,NOME_ACEITO,
Inga sessilis,NOME_ACEITO,
Inga uruguensis,SINONIMO,Inga uruguensis
Lonchocarpus sericeus,NOME_ACEITO,
Macrolobium multijugum,NOME_ACEITO,
Macroptilium gracile,NOME_ACEITO,
Macroptilium lathyroides,NOME_ACEITO,
Mimosa bimucronata,NOME_ACEITO,
Mimosa debilis,NOME_ACEITO,
Mimosa dormiens,NOME_ACEITO,
Mimosa invisa,NOME_ACEITO,
Mimosa pellita,NOME_ACEITO,
Mimosa pigra,NOME_ACEITO,
Mimosa pudica,NOME_ACEITO,
Mimosa setosa,NOME_ACEITO,
Neptunia oleracea,NOME_ACEITO,
Neptunia prostrata,SINONIMO,Neptunia prostrata
Rhynchosia minima,NOME_ACEITO,
Senna corymbosa,NOME_ACEITO,
Senna occidentalis,NOME_ACEITO,
Senna reticulata,NOME_ACEITO,
Senna uniflora,NOME_ACEITO,
Sesbania exasperata,NOME_ACEITO,
Sesbania punicea,NOME_ACEITO,
Stylosanthes angustifolia,NOME_ACEITO,
Stylosanthes gracilis,NOME_ACEITO,
Stylosanthes guianensis,NOME_ACEITO,
Stylosanthes viscosa,NOME_ACEITO,
Tephrosia purpurea,SINONIMO,Tephrosia purpurea
Teramnus volubilis,NOME_ACEITO,
Vachellia farnesiana,NOME_ACEITO,
Vigna juruana,NOME_ACEITO,
Vigna lasiocarpa,NOME_ACEITO,
Vigna longifolia,NOME_ACEITO,
Vigna luteola,NOME_ACEITO,
Zornia guanipensis,NOME_ACEITO,
Zornia latifolia,NOME_ACEITO,
Coutoubea ramosa,NOME_ACEITO,
Curtia tenuifolia,NOME_ACEITO,
Irlbachia alata,SINONIMO,Irlbachia alata
Irlbachia purpurascens,SINONIMO,Irlbachia purpurascens
Schultesia benthamiana,NOME_ACEITO,
Schultesia brachyptera,NOME_ACEITO,
Schultesia guianensis,NOME_ACEITO,
Drymonia coccinea,NOME_ACEITO,
Sinningia elatior,NOME_ACEITO,
Schiekia orinocensis,NOME_ACEITO,
Laurembergia tetrandra,NOME_ACEITO,
Myriophyllum aquaticum,NOME_ACEITO,
Myriophyllum elatinoides,SINONIMO,Myriophyllum elatinoides
Proserpinaca palustris,NOME_ACEITO,
Heliconia marginata,NOME_ACEITO,
Heliconia psittacorum,NOME_ACEITO,
Apalanthe granatensis,NOME_ACEITO,
Egeria densa,NOME_ACEITO,
Egeria najas,NOME_ACEITO,
Elodea canadensis,NOME_ACEITO,
Halophila decipiens,NOME_ACEITO,
Limnobium laevigatum,NOME_ACEITO,
Najas conferta,NOME_ACEITO,
Najas guadalupensis,NOME_ACEITO,
Najas marina,NOME_ACEITO,
Najas microcarpa,NOME_ACEITO,
Najas microdon,SINONIMO,Najas microdon
Ottelia brasiliensis,NOME_ACEITO,
Hydrolea elatior,NOME_ACEITO,
Hydrolea spinosa,NOME_ACEITO,
